id,AssetClass,Quantity,RatingLevel,HRCategories,BudgetCategories
Group NANCYL31ROUEN_4_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL31ROUEN_5_126_Pylones_Acier,Pylônes,1,HTB1,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL31ROUEN_5_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL31ROUEN_5_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL31ROUEN_6_127_Pylones_Acier,Pylônes,1,HTB1,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL31ROUEN_6_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL31ROUEN_6_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL31ROUEN_7_128_Pylones_Acier,Pylônes,1,HTB1,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL31ROUEN_7_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL31ROUEN_7_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL31ROUEN_8_129_Pylones_Acier,Pylônes,1,HTB1,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL31ROUEN_8_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL31ROUEN_8_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL31ROUEN_9_130_Pylones_Acier,Pylônes,1,HTB1,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL31ROUEN_9_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL31ROUEN_9_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL61REIMS_1_181_Ligne_Aeriennes_Homogene,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61REIMS_1_201_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61REIMS_2_182_Ligne_Aeriennes_Homogene,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61REIMS_2_202_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61REIMS_3_183_Ligne_Aeriennes_Homogene,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61REIMS_3_203_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61REIMS_4_184_Ligne_Aeriennes_Homogene,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61REIMS_4_204_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61REIMS_5_185_Ligne_Aeriennes_Homogene,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61REIMS_5_205_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_10_132_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_10_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61ROUEN_10_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB2,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL61ROUEN_1_131_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_1_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61ROUEN_1_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB2,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL61ROUEN_2_133_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_2_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61ROUEN_2_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB2,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL61ROUEN_3_134_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_3_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61ROUEN_3_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB2,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL61ROUEN_4_135_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_4_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61ROUEN_4_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB2,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL61ROUEN_5_136_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_5_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61ROUEN_5_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB2,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL61ROUEN_6_137_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_6_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61ROUEN_6_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB2,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL61ROUEN_7_138_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_7_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61ROUEN_7_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB2,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL61ROUEN_8_139_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_8_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61ROUEN_8_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB2,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL61ROUEN_9_140_Pylones_Acier,Pylônes,1,HTB2,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL61ROUEN_9_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL61ROUEN_9_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB2,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL71ROUEN_10_142_Pylones_Acier,Pylônes,1,HTB3,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL71ROUEN_10_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL71ROUEN_10_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB3,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL71ROUEN_1_141_Pylones_Acier,Pylônes,1,HTB3,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL71ROUEN_1_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL71ROUEN_1_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB3,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL71ROUEN_2_143_Pylones_Acier,Pylônes,1,HTB3,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL71ROUEN_2_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL71ROUEN_2_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB3,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL71ROUEN_3_144_Pylones_Acier,Pylônes,1,HTB3,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL71ROUEN_3_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL71ROUEN_3_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB3,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL71ROUEN_4_145_Pylones_Acier,Pylônes,1,HTB3,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL71ROUEN_4_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL71ROUEN_4_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB3,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL71ROUEN_5_146_Pylones_Acier,Pylônes,1,HTB3,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL71ROUEN_5_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL71ROUEN_5_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB3,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL71ROUEN_6_147_Pylones_Acier,Pylônes,1,HTB3,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL71ROUEN_6_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL71ROUEN_6_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB3,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL71ROUEN_7_148_Pylones_Acier,Pylônes,1,HTB3,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL71ROUEN_7_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL71ROUEN_7_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB3,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL71ROUEN_8_149_Pylones_Acier,Pylônes,1,HTB3,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL71ROUEN_8_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL71ROUEN_8_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB3,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group NANCYL71ROUEN_9_150_Pylones_Acier,Pylônes,1,HTB3,"""[""ATLANTIQUE"",""Pylônes""]""",
Group NANCYL71ROUEN_9_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB3,"""[""ATLANTIQUE"",""Lignes Aériennes""]""",
Group NANCYL71ROUEN_9_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB3,"""[""ATLANTIQUE"",""Lignes Souterraines""]""",
Group PARIS_P31_BC31_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB1,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P31_BC31_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB1,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P31_BC31_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB1,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P31_BC31_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB1,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P31_BO31_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,Contrôles Commande Local,1,HTB1,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P31_L31BREST_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,Disjoncteurs,1,HTB1,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P31_L31BREST_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P31_L31BREST_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB1,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P31_L31BREST_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,Transformateurs de Mesure,1,HTB1,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P31_L31ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P31_L31ROUEN_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,Disjoncteurs,1,HTB1,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P31_L31ROUEN_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB1,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P31_L31ROUEN_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,Transformateurs de Mesure,1,HTB1,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P31_Y631_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB1,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P31_Y631_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P31_Y631_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB1,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P31_Y631_HT_TT_VTS72_33_70P1_Transformateurs_de_Mesure_TDM_50,Transformateurs de Mesure,1,HTB1,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P31_Y631_HT_Y_Sans_Type_Transformateurs_de_Puissance_TDP,Transformateurs de Puissance,1,HTB1,"""[""ANJOU"",""Transformateurs de Puissance""]""",
Group PARIS_P32_BC31_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB1,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P32_BC31_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB1,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P32_BC31_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB1,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P32_L31BREST_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P32_L31BREST_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB1,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P32_L31BREST_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,Transformateurs de Mesure,1,HTB1,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P32_L31ROUEN_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P32_L31ROUEN_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB1,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P32_L31ROUEN_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,Transformateurs de Mesure,1,HTB1,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P32_Y631_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P32_Y631_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB1,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P32_Y631_HT_TT_VTS72_33_70P1_Transformateurs_de_Mesure_TDM_50,Transformateurs de Mesure,1,HTB1,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P61_BC61_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P61_BC61_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB2,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P61_BC61_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB2,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P61_BC61_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB2,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P61_BO61_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P61_L61BREST_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,Disjoncteurs,1,HTB2,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P61_L61BREST_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P61_L61BREST_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB2,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P61_L61BREST_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,Transformateurs de Mesure,1,HTB2,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P61_L61ROUEN_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,Disjoncteurs,1,HTB2,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P61_L61ROUEN_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P61_L61ROUEN_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB2,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P61_L61ROUEN_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,Transformateurs de Mesure,1,HTB2,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P61_Y631_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB2,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P61_Y631_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P61_Y631_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB2,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P61_Y631_HT_TT_VTS72_33_70P1_Transformateurs_de_Mesure_TDM_50,Transformateurs de Mesure,1,HTB2,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P61_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P61_Y761_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB2,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P61_Y761_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB2,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P61_Y761_HT_TT_VTS72_33_70P1_Transformateurs_de_Mesure_TDM_50,Transformateurs de Mesure,1,HTB2,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P61_Y761_HT_Y_Sans_Type_Transformateurs_de_Puissance_TDP,Transformateurs de Puissance,1,HTB2,"""[""ANJOU"",""Transformateurs de Puissance""]""",
Group PARIS_P62_BC61_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P62_BC61_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB2,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P62_BC61_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB2,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P62_L61BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P62_L61BREST_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB2,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P62_L61BREST_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,Transformateurs de Mesure,1,HTB2,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P62_L61ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P62_L61ROUEN_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB2,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P62_L61ROUEN_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,Transformateurs de Mesure,1,HTB2,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P62_Y631_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P62_Y631_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB2,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P62_Y631_HT_TT_VTS72_33_70P1_Transformateurs_de_Mesure_TDM_50,Transformateurs de Mesure,1,HTB2,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P62_Y761_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P62_Y761_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB2,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P62_Y761_HT_TT_VTS72_33_70P1_Transformateurs_de_Mesure_TDM_50,Transformateurs de Mesure,1,HTB2,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P71_BC71_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB3,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P71_BC71_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB3,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P71_BC71_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB3,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P71_BC71_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB3,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P71_BO71_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,Contrôles Commande Local,1,HTB3,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P71_L71BREST_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,Disjoncteurs,1,HTB3,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P71_L71BREST_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P71_L71BREST_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB3,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P71_L71BREST_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,Transformateurs de Mesure,1,HTB3,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P71_L71ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""ANJOU"",""Contrôles Commande Local""]""",
Group PARIS_P71_L71ROUEN_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,Disjoncteurs,1,HTB3,"""[""ANJOU"",""Disjoncteurs""]""",
Group PARIS_P71_L71ROUEN_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,Sectionneurs,1,HTB3,"""[""ANJOU"",""Sectionneurs""]""",
Group PARIS_P71_L71ROUEN_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,Transformateurs de Mesure,1,HTB3,"""[""ANJOU"",""Transformateurs de Mesure""]""",
Group PARIS_P71_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""ANJOU"",""Contrôles Commande Local""]""",
